landscape,w,loss
2,-0.45999999999999996,-0.5678114233406658
2,-0.45333333333333337,-0.5680641474793712
2,-0.44666666666666666,-0.5682837199160327
2,-0.43999999999999995,-0.568471428805847
2,-0.43333333333333335,-0.5686274330912364
2,-0.42666666666666664,-0.5687510443078331
2,-0.42000000000000004,-0.5688411063719346
2,-0.41333333333333333,-0.5688964219667724
2,-0.4066666666666666,-0.5689161677249963
2,-0.4,-0.5689002425972511
2,-0.3933333333333333,-0.5688495042171857
2,-0.3866666666666667,-0.5687658650636
2,-0.38,-0.5686522411151785
2,-0.3733333333333333,-0.5685123672447694
2,-0.3666666666666667,-0.5683505124943778
2,-0.36,-0.5681711417515674
2,-0.3533333333333334,-0.5679785762589216
2,-0.3466666666666667,-0.5677767030793531
2,-0.33999999999999997,-0.5675687736672009
2,-0.33333333333333337,-0.5673573158154863
2,-0.32666666666666666,-0.5671441641248881
2,-0.31999999999999995,-0.5669305948964729
2,-0.31333333333333335,-0.5667175350705784
2,-0.30666666666666664,-0.5665058040613624
2,-0.30000000000000004,-0.5662963436712517
2,-0.29333333333333333,-0.5660903951262669
2,-0.2866666666666666,-0.5658895928316637
2,-0.28,-0.5656959598062058
2,-0.2733333333333333,-0.5655118072588614
2,-0.2666666666666667,-0.5653395574652321
2,-0.26,-0.5651815222114877
2,-0.2533333333333333,-0.5650396764727733
2,-0.2466666666666667,-0.5649154675393512
2,-0.24,-0.5648096935186054
2,-0.23333333333333328,-0.5647224731904943
2,-0.22666666666666668,-0.5646533136798687
2,-0.21999999999999997,-0.5646012660060769
2,-0.21333333333333337,-0.5645651440709476
2,-0.20666666666666667,-0.5645437724895609
2,-0.19999999999999996,-0.564536224531146
2,-0.19333333333333336,-0.564542013957184
2,-0.18666666666666665,-0.5645612132164887
2,-0.18000000000000005,-0.5645944837293837
2,-0.17333333333333334,-0.5646430195305864
2,-0.16666666666666663,-0.5647084206271533
2,-0.16000000000000003,-0.5647925244302012
2,-0.15333333333333332,-0.564897230435663
2,-0.1466666666666666,-0.5650243537511905
2,-0.14,-0.5651755369874167
2,-0.1333333333333333,-0.5653522384733181
2,-0.1266666666666667,-0.5655557996997117
2,-0.12,-0.5657875789558607
2,-0.11333333333333329,-0.5660491241085327
2,-0.10666666666666669,-0.5663423479052543
2,-0.09999999999999998,-0.5666696658740656
2,-0.09333333333333338,-0.5670340606192578
2,-0.08666666666666667,-0.5674390466748128
2,-0.07999999999999996,-0.5678885255395174
2,-0.07333333333333336,-0.5683865386469555
2,-0.06666666666666665,-0.5689369438762197
2,-0.06000000000000005,-0.5695430558079922
2,-0.053333333333333344,-0.5702072987540036
2,-0.046666666666666634,-0.5709309229911546
2,-0.040000000000000036,-0.5717138281315843
2,-0.033333333333333326,-0.5725545239346321
2,-0.026666666666666616,-0.5734502400523436
2,-0.020000000000000018,-0.5743971750011841
2,-0.013333333333333308,-0.5753908543080005
2,-0.00666666666666671,-0.5764265514544311
2,0.0,-0.5774997155334585
2,0.006666666666666599,-0.5786063480382314
2,0.01333333333333342,-0.5797432782787598
2,0.020000000000000018,-0.5809083015995448
2,0.026666666666666616,-0.5821001647031543
2,0.03333333333333344,-0.5833184049673026
2,0.040000000000000036,-0.5845630722747339
2,0.046666666666666634,-0.5858343792794481
2,0.05333333333333323,-0.5871323365614938
2,0.06000000000000005,-0.5884564311637392
2,0.06666666666666665,-0.5898054002294847
2,0.07333333333333325,-0.5911771368750655
2,0.08000000000000007,-0.5925687452215468
2,0.08666666666666667,-0.5939767387040151
2,0.09333333333333327,-0.5953973537891284
2,0.10000000000000009,-0.5968269333412914
2,0.10666666666666669,-0.5982623227385746
2,0.11333333333333329,-0.599701219084868
2,0.1200000000000001,-0.6011424198728199
2,0.1266666666666667,-0.6025859313017788
2,0.1333333333333333,-0.6040329160782124
2,0.1399999999999999,-0.6054854830299292
2,0.14666666666666672,-0.6069463429721546
2,0.15333333333333332,-0.6084183738004921
2,0.15999999999999992,-0.6099041501502509
2,0.16666666666666674,-0.6114054974907738
2,0.17333333333333334,-0.6129231267169282
2,0.17999999999999994,-0.6144563938646973
2,0.18666666666666676,-0.6160032122933808
2,0.19333333333333336,-0.6175601241065469
2,0.19999999999999996,-0.6191225166793792
2,0.20666666666666678,-0.6206849518224273
2,0.21333333333333337,-0.6222415617749146
2,0.21999999999999997,-0.6237864595192898
2,0.22666666666666657,-0.6253141114760985
2,0.2333333333333334,-0.6268196280600354
2,0.24,-0.6282989405004709
2,0.2466666666666666,-0.629748848700666
2,0.2533333333333334,-0.6311669423096796
2,0.26,-0.6325514131898062
2,0.2666666666666666,-0.633900790007084
2,0.27333333333333343,-0.6352136333020515
2,0.28,-0.6364882314511332
2,0.2866666666666666,-0.6377223345740171
2,0.2933333333333332,-0.6389129555917846
2,0.30000000000000004,-0.6400562567617054
2,0.30666666666666664,-0.641147527871172
2,0.31333333333333324,-0.6421812506421382
2,0.32000000000000006,-0.6431512343061898
2,0.32666666666666666,-0.644050800834007
2,0.33333333333333326,-0.6448729954470452
2,0.3400000000000001,-0.6456107987210544
2,0.3466666666666667,-0.6462573202138036
2,0.3533333333333333,-0.6468059591503916
2,0.3600000000000001,-0.6472505241423535
2,0.3666666666666667,-0.6475853100928329
2,0.3733333333333333,-0.6478051354459582
2,0.3799999999999999,-0.6479053462018428
2,0.3866666666666667,-0.6478817944557694
2,0.3933333333333333,-0.647730798821991
2,0.3999999999999999,-0.647449092456461
2,0.40666666666666673,-0.6470337621590445
2,0.41333333333333333,-0.646482179904484
2,0.41999999999999993,-0.6457919267056134
2,0.42666666666666675,-0.6449607083216669
2,0.43333333333333335,-0.6439862630861498
2,0.43999999999999995,-0.6428662638633857
2,0.44666666666666677,-0.6415982184432606
2,0.45333333333333337,-0.6401793750039652
2,0.45999999999999996,-0.6386066410400083
2,0.46666666666666656,-0.636876524881216
2,0.4733333333333334,-0.6349851083119993
2,0.48,-0.6329280567720491
2,0.4866666666666666,-0.6307006703659439
2,0.4933333333333334,-0.6282979748375284
2,0.5,-0.6257148473342572
2,0.5066666666666666,-0.6229461678121535
2,0.5133333333333334,-0.6199869838822142
2,0.52,-0.6168326752035442
2,0.5266666666666666,-0.6134791034109764
2,0.5333333333333334,-0.6099227350129519
2,0.54,-0.6061607274698837
2,0.5466666666666666,-0.602190972344927
2,0.5533333333333332,-0.5980120934829276
2,0.56,-0.5936234020764221
2,0.5666666666666667,-0.5890248137458985
2,0.5733333333333333,-0.5842167350606403
2,0.5800000000000001,-0.579199928104987
2,0.5866666666666667,-0.5739753617946849
2,0.5933333333333333,-0.5685440578810853
2,0.6000000000000001,-0.5629069382779014
2,0.6066666666666667,-0.5570646788859591
2,0.6133333333333333,-0.5510175738303369
2,0.6200000000000001,-0.5447654132234463
2,0.6266666666666667,-0.5383073773485063
2,0.6333333333333333,-0.5316419504805953
2,0.6399999999999999,-0.5247668582346457
2,0.6466666666666667,-0.5176790330436386
2,0.6533333333333333,-0.5103746127614199
2,0.6599999999999999,-0.5028489771023943
2,0.6666666666666667,-0.4950968254085827
2,0.6733333333333333,-0.4871122969506128
2,0.6799999999999999,-0.4788891316824297
2,0.6866666666666668,-0.47042086533187366
2,0.6933333333333334,-0.4617010483462774
2,0.7,-0.4527234740758339
2,0.7066666666666668,-0.44348239827672986
2,0.7133333333333334,-0.43397273013450005
2,0.72,-0.4241901750186852
2,0.7266666666666666,-0.4141313113685611
2,0.7333333333333334,-0.40379358851791364
2,0.74,-0.3931752386615583
2,0.7466666666666666,-0.382275104042607
2,0.7533333333333334,-0.3710923890572461
2,0.76,-0.35962635542630206
2,0.7666666666666666,-0.3478759858914224
2,0.7733333333333334,-0.335839647118659
2,0.78,-0.3235147848490222
2,0.7866666666666666,-0.310897683302149
2,0.7933333333333332,-0.2979833162419231
2,0.8,-0.2847653091783411
2,0.8066666666666666,-0.2712360215440069
2,0.8133333333333332,-0.2573867453520304
2,0.8200000000000001,-0.24320800410269228
2,0.8266666666666667,-0.22868992399906035
2,0.8333333333333333,-0.21382264028838127
2,0.8400000000000001,-0.1985966960151218
2,0.8466666666666667,-0.18300338955083403
2,0.8533333333333333,-0.16703503136340628
2,0.8600000000000001,-0.1506850794315488
2,0.8666666666666667,-0.13394813572289502
2,0.8733333333333333,-0.11681980190534813
2,0.8799999999999999,-0.09929640919289771
2,0.8866666666666667,-0.08137465294454735
2,0.8933333333333333,-0.06305117534526936
2,0.8999999999999999,-0.044322147465526776
2,0.9066666666666667,-0.025182903983972247
2,0.9133333333333333,-0.005627679320726886
2,0.9199999999999999,0.014350516874336548
2,0.9266666666666667,0.03475986292389902
2,0.9333333333333333,0.05560952443590288
2,0.94,0.07690930757669864
2,0.9466666666666668,0.09866920306897747
2,0.9533333333333334,0.1208988725923228
2,0.96,0.1436071381156011
2,0.9666666666666666,0.1668015361378065
2,0.9733333333333334,0.1904879924460077
2,0.98,0.2146706594272205
2,0.9866666666666666,0.23935193878434477
2,0.9933333333333334,0.2645326900881872
3,-1.0,0.0
3,-0.9933333333333333,-0.02239300860294081
3,-0.9866666666666667,-0.044277817307979084
3,-0.98,-0.06565986484868133
3,-0.9733333333333334,-0.0865442697780598
3,-0.9666666666666667,-0.10693569431482167
3,-0.96,-0.12683825913022223
3,-0.9533333333333334,-0.14625553115600318
3,-0.9466666666666667,-0.16519059478969375
3,-0.94,-0.18364620338650126
3,-0.9333333333333333,-0.20162499497597916
3,-0.9266666666666666,-0.2191297459122376
3,-0.92,-0.23616363033415816
3,-0.9133333333333333,-0.252730452761598
3,-0.9066666666666666,-0.26883482584179924
3,-0.9,-0.28448227424452305
3,-0.8933333333333333,-0.29967925732841494
3,-0.8866666666666667,-0.31443311540231417
3,-0.88,-0.32875195508812544
3,-0.8733333333333333,-0.34264449669889824
3,-0.8666666666666667,-0.3561199095602502
3,-0.86,-0.36918765953142607
3,-0.8533333333333333,-0.38185738718348233
3,-0.8466666666666667,-0.39413882645445875
3,-0.84,-0.4060417638874904
3,-0.8333333333333334,-0.41757602966825147
3,-0.8266666666666667,-0.42875150529555117
3,-0.8200000000000001,-0.4395781299975315
3,-0.8133333333333334,-0.45006588936313874
3,-0.8066666666666666,-0.46022477470626055
3,-0.8,-0.47006470930738253
3,-0.7933333333333333,-0.47959544626989303
3,-0.7866666666666666,-0.48882645047948664
3,-0.78,-0.4977667824188387
3,-0.7733333333333333,-0.5064250031998035
3,-0.7666666666666666,-0.5148091176791965
3,-0.76,-0.5229265662824486
3,-0.7533333333333333,-0.5307842672929644
3,-0.7466666666666666,-0.5383887015566039
3,-0.74,-0.545746022735964
3,-0.7333333333333334,-0.5528621702523615
3,-0.7266666666666667,-0.5597429602346816
3,-0.72,-0.5663941327730085
3,-0.7133333333333334,-0.5728213412832579
3,-0.7066666666666667,-0.5790300806842418
3,-0.7,-0.5850255635278392
3,-0.6933333333333334,-0.5908125649718264
3,-0.6866666666666666,-0.5963952663087312
3,-0.6799999999999999,-0.6017771308332998
3,-0.6733333333333333,-0.6069608440692426
3,-0.6666666666666667,-0.6119483426855153
3,-0.6599999999999999,-0.6167409437565975
3,-0.6533333333333333,-0.6213395702239878
3,-0.6466666666666667,-0.6257450519976935
3,-0.64,-0.6299584678287284
3,-0.6333333333333333,-0.6339814833922564
3,-0.6266666666666667,-0.6378166377920698
3,-0.62,-0.641467534782911
3,-0.6133333333333333,-0.6449389060912121
3,-0.6066666666666667,-0.6482365308289306
3,-0.6,-0.6513670147300212
3,-0.5933333333333333,-0.6543374528167645
3,-0.5866666666666667,-0.6571550160513938
3,-0.5800000000000001,-0.6598265138790087
3,-0.5733333333333333,-0.6623579884958468
3,-0.5666666666666667,-0.6647543925074197
3,-0.56,-0.6670193899685934
3,-0.5533333333333333,-0.6691553034000414
3,-0.5466666666666666,-0.6711632089310968
3,-0.54,-0.6730431613761979
3,-0.5333333333333333,-0.6747945139197961
3,-0.5266666666666666,-0.6764162857294935
3,-0.52,-0.6779075268508828
3,-0.5133333333333333,-0.6792676335626042
3,-0.5066666666666666,-0.6804965781271918
3,-0.5,-0.6815950325980913
3,-0.4933333333333333,-0.6825643843064294
3,-0.4866666666666667,-0.6834066578232283
3,-0.48,-0.6841243717556971
3,-0.4733333333333334,-0.6847203665545831
3,-0.4666666666666667,-0.6851976404821368
3,-0.45999999999999996,-0.6855592251225274
3,-0.45333333333333337,-0.6858081205855706
3,-0.44666666666666666,-0.6859472960728656
3,-0.43999999999999995,-0.68597974649495
3,-0.43333333333333335,-0.6859085831532984
3,-0.42666666666666664,-0.6857371284941487
3,-0.42000000000000004,-0.6854689831058067
3,-0.41333333333333333,-0.6851080378457148
3,-0.4066666666666666,-0.6846584144314591
3,-0.4,-0.6841243321381245
3,-0.3933333333333333,-0.6835099138085194
3,-0.3866666666666667,-0.6828189583216766
3,-0.38,-0.6820547163281527
3,-0.3733333333333333,-0.6812197094999656
3,-0.3666666666666667,-0.6803156298679132
3,-0.36,-0.6793433453718853
3,-0.3533333333333334,-0.6783030220703071
3,-0.3466666666666667,-0.6771943550373128
3,-0.33999999999999997,-0.6760168818591226
3,-0.33333333333333337,-0.6747703378976615
3,-0.32666666666666666,-0.6734550037051812
3,-0.31999999999999995,-0.6720719937990731
3,-0.31333333333333335,-0.6706234428620282
3,-0.30666666666666664,-0.6691125594188835
3,-0.30000000000000004,-0.6675435360660028
3,-0.29333333333333333,-0.6659213264387356
3,-0.2866666666666666,-0.6642513189605999
3,-0.28,-0.6625389528496074
3,-0.2733333333333333,-0.660789330373112
3,-0.2666666666666667,-0.6590068795517905
3,-0.26,-0.6571951133576023
3,-0.2533333333333333,-0.6553565162195378
3,-0.2466666666666667,-0.6534925687757475
3,-0.24,-0.6516039004689593
3,-0.23333333333333328,-0.6496905401805784
3,-0.22666666666666668,-0.6477522207180081
3,-0.21999999999999997,-0.6457886858632618
3,-0.21333333333333337,-0.6437999499220801
3,-0.20666666666666667,-0.6417864689872786
3,-0.19999999999999996,-0.6397491988525081
3,-0.19333333333333336,-0.6376895340559872
3,-0.18666666666666665,-0.635609142676362
3,-0.18000000000000005,-0.6335097289595926
3,-0.17333333333333334,-0.6313927678155236
3,-0.16666666666666663,-0.6292592598029283
3,-0.16000000000000003,-0.6271095517656881
3,-0.15333333333333332,-0.6249432574526494
3,-0.1466666666666666,-0.6227592961056373
3,-0.14,-0.6205560478640323
3,-0.1333333333333333,-0.6183316060544719
3,-0.1266666666666667,-0.6160840910476094
3,-0.12,-0.6138119808040713
3,-0.11333333333333329,-0.6115144109398598
3,-0.10666666666666669,-0.6091914023470448
3,-0.09999999999999998,-0.6068439861115861
3,-0.09333333333333338,-0.6044742116407286
3,-0.08666666666666667,-0.6020850418295045
3,-0.07999999999999996,-0.5996801558215966
3,-0.07333333333333336,-0.597263692786332
3,-0.06666666666666665,-0.5948399771776576
3,-0.06000000000000005,-0.5924132662118892
3,-0.053333333333333344,-0.5899875539927399
3,-0.046666666666666634,-0.5875664551009554
3,-0.040000000000000036,-0.5851531756685379
3,-0.033333333333333326,-0.5827505645540204
3,-0.026666666666666616,-0.5803612238231086
3,-0.020000000000000018,-0.5779876484961036
3,-0.013333333333333308,-0.5756323618530895
3,-0.00666666666666671,-0.5732980149042851
3,0.0,-0.5709874263214452
3,0.006666666666666599,-0.5687035506790473
3,0.01333333333333342,-0.5664493761558291
3,0.020000000000000018,-0.5642277655565063
3,0.026666666666666616,-0.5620412644721928
3,0.03333333333333344,-0.5598919059980555
3,0.040000000000000036,-0.5577810418703661
3,0.046666666666666634,-0.5557092252970157
3,0.05333333333333323,-0.553676162130213
3,0.06000000000000005,-0.5516807360280069
3,0.06666666666666665,-0.5497211018834474
3,0.07333333333333325,-0.5477948320592992
3,0.08000000000000007,-0.5458990934711349
3,0.08666666666666667,-0.5440308312786103
3,0.09333333333333327,-0.5421869370334254
3,0.10000000000000009,-0.5403643849420777
3,0.10666666666666669,-0.5385603281150281
3,0.11333333333333329,-0.5367721555716071
3,0.1200000000000001,-0.5349975185625611
3,0.1266666666666667,-0.5332343399410907
3,0.1333333333333333,-0.5314808218963826
3,0.1399999999999999,-0.5297354651331134
3,0.14666666666666672,-0.5279971070811615
3,0.15333333333333332,-0.5262649791617164
3,0.15999999999999992,-0.5245387751601528
3,0.16666666666666674,-0.5228187161176692
3,0.17333333333333334,-0.5211055933810931
3,0.17999999999999994,-0.5194007715423957
3,0.18666666666666676,-0.5177061372190005
3,0.19333333333333336,-0.516023987427072
3,0.19999999999999996,-0.5143568614062917
3,0.20666666666666678,-0.5127073303754947
3,0.21333333333333337,-0.5110777688462008
3,0.21999999999999997,-0.5094701369729364
3,0.22666666666666657,-0.5078858046602163
3,0.2333333333333334,-0.5063254442285369
3,0.24,-0.5047890097146444
3,0.2466666666666666,-0.5032758085621943
3,0.2533333333333334,-0.501784657450413
3,0.26,-0.5003141005886357
3,0.2666666666666666,-0.49886265824309856
3,0.27333333333333343,-0.4974290674273214
3,0.28,-0.4960124767133435
3,0.2866666666666666,-0.49461256319530794
3,0.2933333333333332,-0.49322955094454884
3,0.30000000000000004,-0.4918641251346278
3,0.30666666666666664,-0.49051725206569813
3,0.31333333333333324,-0.4891899300199338
3,0.32000000000000006,-0.4878829068571892
3,0.32666666666666666,-0.4865964057181826
3,0.33333333333333326,-0.48532989923296793
3,0.3400000000000001,-0.48408196537026715
3,0.3466666666666667,-0.48285024566944584
3,0.3533333333333333,-0.4816315110687159
3,0.3600000000000001,-0.48042182438268083
3,0.3666666666666667,-0.47921677428014675
3,0.3733333333333333,-0.47801174561688514
3,0.3799999999999999,-0.47680218671999514
3,0.3866666666666667,-0.4755838362670649
3,0.3933333333333333,-0.4743528802694117
3,0.3999999999999999,-0.4731060219112367
3,0.40666666666666673,-0.47184046147061814
3,0.41333333333333333,-0.47055379778112444
3,0.41999999999999993,-0.46924387431116565
3,0.42666666666666675,-0.4679086000744599
3,0.43333333333333335,-0.4665457771923721
3,0.43999999999999995,-0.4651529629505824
3,0.44666666666666677,-0.4637273855562381
3,0.45333333333333337,-0.46226592124091037
3,0.45999999999999996,-0.46076512808852327
3,0.46666666666666656,-0.4592213212963515
3,0.4733333333333334,-0.4576306674653313
3,0.48,-0.4559892732351656
3,0.4866666666666666,-0.4542932464785735
3,0.4933333333333334,-0.4525387157085556
3,0.5,-0.4507218038213147
3,0.5066666666666666,-0.4488385636868232
3,0.5133333333333334,-0.4468848930903751
3,0.52,-0.44485645302453036
3,0.5266666666666666,-0.4427486148538187
3,0.5333333333333334,-0.4405564578590374
3,0.54,-0.43827482959432235
3,0.5466666666666666,-0.43589846883111477
3,0.5533333333333332,-0.43342217684905354
3,0.56,-0.43084101007433373
3,0.5666666666666667,-0.42815045809161745
3,0.5733333333333333,-0.4253465678577187
3,0.5800000000000001,-0.42242597859667563
3,0.5866666666666667,-0.4193858422784215
3,0.5933333333333333,-0.41622362050912776
3,0.6000000000000001,-0.41293676779803107
3,0.6066666666666667,-0.40952233054345694
3,0.6133333333333333,-0.40597650752702236
3,0.6200000000000001,-0.4022942283676505
3,0.6266666666666667,-0.3984688092210015
3,0.6333333333333333,-0.3944917391426995
3,0.6399999999999999,-0.3903526364465164
3,0.6466666666666667,-0.38603939387903646
3,0.6533333333333333,-0.38153850736039713
3,0.6599999999999999,-0.37683555889693376
3,0.6666666666666667,-0.3719158036345373
3,0.6733333333333333,-0.3667647969932132
3,0.6799999999999999,-0.3613689925338407
3,0.6866666666666668,-0.3557162454717141
3,0.6933333333333334,-0.3497961699306858
3,0.7,-0.34360031813345865
3,0.7066666666666668,-0.33712217371176195
3,0.7133333333333334,-0.3303569755954541
3,0.72,-0.3233014099077902
3,0.7266666666666666,-0.3159532219309357
3,0.7333333333333334,-0.3083108065267118
3,0.74,-0.30037283275612464
3,0.7466666666666666,-0.29213794760925593
3,0.7533333333333334,-0.28360458677465666
3,0.76,-0.274770900199764
3,0.7666666666666666,-0.2656347801950113
3,0.7733333333333334,-0.2561939632502046
3,0.78,-0.24644616613576292
3,0.7866666666666666,-0.23638921375789299
3,0.7933333333333332,-0.22602112083834922
3,0.8,-0.21534010071254292
3,0.8066666666666666,-0.20434449021571882
3,0.8133333333333332,-0.19303259689024788
3,0.8200000000000001,-0.18140249053350338
3,0.8266666666666667,-0.16945177267457262
3,0.8333333333333333,-0.15717736296067422
3,0.8400000000000001,-0.14457533979275772
3,0.8466666666666667,-0.13164086424383786
3,0.8533333333333333,-0.11836820283612076
3,0.8600000000000001,-0.10475084852323649
3,0.8666666666666667,-0.09078172304705301
3,0.8733333333333333,-0.07645343049515518
3,0.8799999999999999,-0.06175852363531529
3,0.8866666666666667,-0.04668974280687822
3,0.8933333333333333,-0.03124019204443288
3,0.8999999999999999,-0.015403427788009356
3,0.9066666666666667,0.0008265498878052731
3,0.9133333333333333,0.01745539763950426
3,0.9199999999999999,0.03448860032023131
3,0.9266666666666667,0.05193168223655216
3,0.9333333333333333,0.06979042162856204
3,0.94,0.08807103287953738
3,0.9466666666666668,0.10678028804542297
3,0.9533333333333334,0.12592556103537836
3,0.96,0.14551479203781947
3,0.9666666666666666,0.1655563840362857
3,0.9733333333333334,0.1860590550043313
3,0.98,0.20703167659236602
3,0.9866666666666666,0.22848313162528458
3,0.9933333333333334,0.25042221833804795
4,-1.0,0.0
4,-0.9933333333333333,-0.023302396200585614
4,-0.9866666666666667,-0.046117157474745124
4,-0.98,-0.06845044939009437
4,-0.9733333333333334,-0.09030980217009711
4,-0.9666666666666667,-0.1117039021497087
4,-0.96,-0.13264228221414123
4,-0.9533333333333334,-0.15313495682651085
4,-0.9466666666666667,-0.17319205121048814
4,-0.94,-0.19282347066522007
4,-0.9333333333333333,-0.21203864580140902
4,-0.9266666666666666,-0.23084637464241675
4,-0.92,-0.24925476562429436
4,-0.9133333333333333,-0.2672712693566739
4,-0.9066666666666666,-0.28490277412911685
4,-0.9,-0.3021557324719102
4,-0.8933333333333333,-0.31903628457897504
4,-0.8866666666666667,-0.3355503489874293
4,-0.88,-0.3517036604912368
4,-0.8733333333333333,-0.3675017479623494
4,-0.8666666666666667,-0.38294985822644406
4,-0.86,-0.39805284400627
4,-0.8533333333333333,-0.4128150421664709
4,-0.8466666666666667,-0.42724017170957274
4,-0.84,-0.44133127870858224
4,-0.8333333333333334,-0.4550907480825379
4,-0.8266666666666667,-0.4685203911311092
4,-0.8200000000000001,-0.4816216049475326
4,-0.8133333333333334,-0.4943955874007688
4,-0.8066666666666666,-0.5068435813969191
4,-0.8,-0.5189671162395382
4,-0.7933333333333333,-0.5307682130557575
4,-0.7866666666666666,-0.5422495255537244
4,-0.78,-0.5534143961093113
4,-0.7733333333333333,-0.5642668189360361
4,-0.7666666666666666,-0.5748113150152941
4,-0.76,-0.5850527355632118
4,-0.7533333333333333,-0.5949960202822273
4,-0.7466666666666666,-0.6046459421542302
4,-0.74,-0.6140068714034805
4,-0.7333333333333334,-0.6230825875572275
4,-0.7266666666666667,-0.631876161020956
4,-0.72,-0.6403899155649061
4,-0.7133333333333334,-0.6486254721958835
4,-0.7066666666666667,-0.6565838647041441
4,-0.7,-0.664265709141709
4,-0.6933333333333334,-0.6716714045811236
4,-0.6866666666666666,-0.6788013411366757
4,-0.6799999999999999,-0.6856560932340833
4,-0.6733333333333333,-0.6922365808129467
4,-0.6666666666666667,-0.6985441875108951
4,-0.6599999999999999,-0.7045808317340003
4,-0.6533333333333333,-0.7103489927548415
4,-0.6466666666666667,-0.7158516987369381
4,-0.64,-0.7210924863743238
4,-0.6333333333333333,-0.7260753425879841
4,-0.6266666666666667,-0.7308046377485169
4,-0.62,-0.735285057784498
4,-0.6133333333333333,-0.7395215400021321
4,-0.6066666666666667,-0.7435192151599956
4,-0.6,-0.747283356809123
4,-0.5933333333333333,-0.7508193383445677
4,-0.5866666666666667,-0.7541325985368633
4,-0.5800000000000001,-0.7572286171728754
4,-0.5733333333333333,-0.7601129033218393
4,-0.5666666666666667,-0.7627909991100057
4,-0.56,-0.7652685013052586
4,-0.5533333333333333,-0.7675511012831532
4,-0.5466666666666666,-0.76964464117305
4,-0.54,-0.771555180579898
4,-0.5333333333333333,-0.7732890648984795
4,-0.5266666666666666,-0.7748529836557054
4,-0.52,-0.7762540062646718
4,-0.5133333333333333,-0.7774995835778371
4,-0.5066666666666666,-0.7785975068706368
4,-0.5,-0.7795558211363979
4,-0.4933333333333333,-0.7803826961734136
4,-0.4866666666666667,-0.7810862659012416
4,-0.48,-0.7816744524760812
4,-0.4733333333333334,-0.7821547959210315
4,-0.4666666666666667,-0.7825343112138754
4,-0.45999999999999996,-0.7828193925710277
4,-0.45333333333333337,-0.7830157790677909
4,-0.44666666666666666,-0.7831285873652981
4,-0.43999999999999995,-0.783162407321356
4,-0.43333333333333335,-0.7831214461600229
4,-0.42666666666666664,-0.7830096983118279
4,-0.42000000000000004,-0.7828311125267376
4,-0.41333333333333333,-0.7825897265217664
4,-0.4066666666666666,-0.7822897427635191
4,-0.4,-0.7819355267847925
4,-0.3933333333333333,-0.7815315207430925
4,-0.3866666666666667,-0.7810820781800407
4,-0.38,-0.7805912391712885
4,-0.3733333333333333,-0.7800624762041641
4,-0.3666666666666667,-0.7794984483462013
4,-0.36,-0.7789008032571838
4,-0.3533333333333334,-0.7782700627863061
4,-0.3466666666666667,-0.7776056185859941
4,-0.33999999999999997,-0.7769058505134387
4,-0.33333333333333337,-0.7761683644235207
4,-0.32666666666666666,-0.7753903295565655
4,-0.31999999999999995,-0.7745688814586432
4,-0.31333333333333335,-0.7737015463440793
4,-0.30666666666666664,-0.7727866385362665
4,-0.30000000000000004,-0.7718235847985518
4,-0.29333333333333333,-0.7708131377531725
4,-0.2866666666666666,-0.7697574540414217
4,-0.28,-0.7686600295269305
4,-0.2733333333333333,-0.7675255013572259
4,-0.2666666666666667,-0.7663593426428211
4,-0.26,-0.7651674877115568
4,-0.2533333333333333,-0.7639559327490344
4,-0.2466666666666667,-0.7627303573483051
4,-0.24,-0.7614958071738619
4,-0.23333333333333328,-0.7602564675742813
4,-0.22666666666666668,-0.759015544230262
4,-0.21999999999999997,-0.7577752519018003
4,-0.21333333333333337,-0.7565368982376881
4,-0.20666666666666667,-0.7553010383925111
4,-0.19999999999999996,-0.7540676692971009
4,-0.19333333333333336,-0.7528364305655438
4,-0.18666666666666665,-0.7516067821188138
4,-0.18000000000000005,-0.7503781358425743
4,-0.17333333333333334,-0.7491499285781815
4,-0.16666666666666663,-0.7479216347464802
4,-0.16000000000000003,-0.7466927271588052
4,-0.15333333333333332,-0.7454626025541108
4,-0.1466666666666666,-0.7442304930574326
4,-0.14,-0.7429953856299499
4,-0.1333333333333333,-0.741755968858184
4,-0.1266666666666667,-0.7405106208539902
4,-0.12,-0.7392574447500346
4,-0.11333333333333329,-0.7379943505966223
4,-0.10666666666666669,-0.7367191756555822
4,-0.09999999999999998,-0.7354298301370535
4,-0.09333333333333338,-0.7341244529093202
4,-0.08666666666666667,-0.7328015617216938
4,-0.07999999999999996,-0.7314601846516153
4,-0.07333333333333336,-0.7300999631085828
4,-0.06666666666666665,-0.7287212209082247
4,-0.06000000000000005,-0.7273249977899063
4,-0.053333333333333344,-0.7259130485998959
4,-0.046666666666666634,-0.7244878108288964
4,-0.040000000000000036,-0.723052343287831
4,-0.033333333333333326,-0.721610237798875
4,-0.026666666666666616,-0.7201655045021669
4,-0.020000000000000018,-0.7187224304744363
4,-0.013333333333333308,-0.7172854114974243
4,-0.00666666666666671,-0.715858758438639
4,0.0,-0.7144464828923239
4,0.006666666666666599,-0.7130520711400034
4,0.01333333333333342,-0.7116782604120043
4,0.020000000000000018,-0.7103268358795543
4,0.026666666666666616,-0.708998469703683
4,0.03333333333333344,-0.7076926238493533
4,0.040000000000000036,-0.7064075355961972
4,0.046666666666666634,-0.7051402985742123
4,0.05333333333333323,-0.7038870431199427
